User Name,Number of Tweet,Number of Retweet,Average Length of Tweets,Standard Deviation of Length of Tweets,Average Number of Post Containing URLs,Number of Words Per Tweet,Number of Digits Per Tweet,Retweet Ratio,Hashtag Ratio,Mention Ratio,URL Ratio,Unique Mention Ratio,Unique Post Ratio,Mean of Like Count,Mean of Quote Count,Mean of Reply Count,Mean of Retweet Count,Number of Unique Source,Source Ratio,Number of Post Per Day,Tweet Similarity,Maximum Time Interval Between Post,Minimum Time Interval Between Post,Mean of Time Between Post,Standard Deviation of Time Interval Between Post,Idle Hours,Maximum Time Interval Between Retweets,Minimum Time Interval Between Retweets,Mean of Time Between Retweets,Standard Deviation of Time Interval Between Retweets,Maximum Time Interval Between Tweets,Minimum Time Interval Between Tweets,Mean of Time Between Tweets,Standard Deviation of Time Interval Between Tweets,Post Time Pattern,Followers Count,Following Count,Listed Count,Protected,Verified,Length of Description,Followers Ratio,Profile Image,Age of Account in Days,Listed Count Ratio,Reputation,Burstiness,Class
gAAAAABlHALRd8KBUuSND9gZe8f0rT4_aqhuO2IC6hX4SmVDi7IjNCeVdiEPvGj6YDD-hYqXm_c0uS_kVKxBWBpbeV3obOECoA==,5,3,235.2,58.09440593,0.25,235,1.375,0.375,4.125,0.375,0.25,0.0,1.0,0.125,0.0,0.5,1.0,2,0.001016260163,1.6,0.0,15461363,1365611,8695272.571,5554062.941,16907.47444,12535210,11146448,11840829.0,982003.0277,12527891,1365611,5430971.75,5030894.267,2.807354922,3165,2981,83,0,0,75,1.061724254,1,3054,0.02717747217,0.5149690856,1.999999436,0
gAAAAABlHALR960Vu6Gn-gdbyv2hNXAtXMlnkAJhXYAqy-C6qNovnM5yYWAESxJXsopTiGENcZNySUmXLKVnn0-6DTprRg98JQ==,0,15,0.0,0.0,0.0,323,0.4666666667,1.0,0.4,1.0,0.0,0.0,0.8666666667,0.0,0.0,0.0,66.53333333,1,0.0005081300813,1.153846154,0.0,5740195,72228,2720192.429,1380265.131,10578.52611,5740195,72228,2720192.429,1380265.131,0,0,0.0,0.0,3.807354922,1240,870,68,0,0,139,1.425287356,1,2851,0.02385128025,0.5876777251,1.999997144,0
gAAAAABlHALR34LRMbm6nxuvHHEOZ1fAJzTIf2PNOtDJz8VL9b3Y9-9rxRoE5V2dCM8cAgdPZmVWCyPESk6BU7uP1taD_pBNpA==,0,1,0.0,0.0,0.0,21,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3329,2625,302,0,0,157,1.268190476,1,3602,0.08384230983,0.5591199194,1.0,0
gAAAAABlHALRTaIo5-ONEMlPDFmx0ouxIOYR53TTI_IJ6Nm4KqgdY-dFEdGuu0xj0BHHSTZ7DKK3_dmGJcIn2p7JbsxsHI8OsA==,0,2,0.0,0.0,0.0,49,0.0,1.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.5,1,0.0005081300813,2.0,0.0,3685,3685,3685.0,0.0,1.023611111,3685,3685,3685.0,0.0,0,0,0.0,0.0,0.0,1165,987,0,0,0,23,1.180344478,1,1047,0.0,0.5413568773,0.0,0
gAAAAABlHALRJZ0gnDwYRViRM4VhYkjAZfGBXB5hB6X8xbjLGmghLCoDDKrEVr8kfFhnd9gS802p3Xm-ubaRxFKLDU8IwITTDw==,0,1,0.0,0.0,0.0,21,15.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,139,27,1,0,0,134,5.148148148,1,468,0.002136752137,0.8373493976,1.0,0
gAAAAABlHALREJWiORd9u95Nu67PsjCX3acWZjTFSsvqRGB8dE7xOf7zwsiZr1HMeb1ZJfkn2gde34J7HUFPt9eWcggdz4ZNsg==,0,1,0.0,0.0,0.0,22,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5915,1765,272,0,1,137,3.351274788,1,4832,0.05629139073,0.7701822917,1.0,0
gAAAAABlHALRbXVOSL9aYVPb_BWHSGD4Xa9F0O0I81cpxcjwNhV8fSfP_8bN_pU2bo7BdKnb6cSRLRadnKfL4O-Q4P8MKJsjBw==,0,1,0.0,0.0,0.0,25,4.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,37.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,147,212,2,0,0,0,0.6933962264,1,2956,0.0006765899865,0.4094707521,1.0,0
gAAAAABlHALR82h0nn1B5VjLsZO3QcySs0bRU8yvueUVRIa7Lpr1nnjBpvfX6NZOKebry4Iyzc5Tn_IY_pYvM2fEcUaJ9QI9Ng==,2,4,123.0,13.0,0.3333333333,110,2.0,0.6666666667,2.0,1.0,0.3333333333,0.6666666667,1.0,0.6666666667,0.0,0.0,4.0,1,0.0005081300813,1.2,0.0,3039953,341112,1568368.4,1214810.863,2178.289444,3039953,341112,2026632.0,1469634.073,816275,816275,816275.0,0.0,2.321928095,12288,14509,672,0,0,156,0.8469225998,1,5248,0.1280487805,0.4585587939,1.999997875,0
gAAAAABlHALRk687KiMVPlPSzHVnVsHscxcCgRwFrc8927dHYBK_9ENtxxMaGrtyKN9qY_CUZs4DCUeT0qSABMiugzloVLqypg==,0,1,0.0,0.0,0.0,20,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,380,196,4,0,0,40,1.93877551,1,1166,0.003430531732,0.6597222222,1.0,0
gAAAAABlHALRNvJneRYWgErccRM6uKFUjLnueGLFrWyWgkFjaT2wMY6m2tvVlx9MGsYnyxbKYxypf8goSTfqKAt294xUjmSqHw==,0,1,0.0,0.0,0.0,23,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44941,12953,69,0,0,13,3.469543735,1,1963,0.03515028018,0.7762635161,1.0,1
gAAAAABlHALRr_BmSNreLTZyzGxEdYe3sISCT-oQ_J8qnmFVDLfgchKu91qoiJy6B3ym5V_8JrpBK6lMQU9WWXWuJ1XrSw3h3w==,0,1,0.0,0.0,0.0,26,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,865,363,30,0,0,34,2.38292011,1,1940,0.01546391753,0.7043973941,1.0,0
gAAAAABlHALR5uX1G2nUn5xLj_POdBswxWElkVBEOdjZsLdWrZtAWu2aRy7q8DxQ_IO20EGnY2XfRqChq56b5-ukSXSGZjJcOQ==,0,1,0.0,0.0,0.0,16,8.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,170.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,862,1246,2,0,0,89,0.6918138042,1,1880,0.001063829787,0.4089184061,1.0,0
gAAAAABlHALRVTwd_Y6zq8yaS60PNN4LzkvP99hckEvfWIaEKlmkBYc8n7fOglPqGbvkirzfRoAFRnmmkMeVovH0PacUMZuFOw==,0,1,0.0,0.0,0.0,21,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1125,617,2,0,0,20,1.823338736,1,2200,0.0009090909091,0.6458094145,1.0,0
gAAAAABlHALRMb_cXuA2WYmxH_6nK0H5k0dsft1e4saNk-SKa5xFQHJnbeAL73J4rmEExsv44glHY48wgve4ZcDmOC3cybwG_A==,0,3,0.0,0.0,0.3333333333,49,0.3333333333,1.0,1.333333333,1.0,0.3333333333,0.3333333333,1.0,0.0,0.0,0.0,266.0,1,0.0005081300813,1.5,0.0,5889660,17472,2953566.0,4152263.955,1640.87,5889660,17472,2953566.0,4152263.955,0,0,0.0,0.0,1.0,1196,1735,4,0,0,97,0.6893371758,1,1029,0.003887269193,0.4080518594,1.999999657,1
gAAAAABlHALRzJriIW-8F5H0VTa3Ss4hWcLln-nW7t__yFuJd2GuRH60gdTqW7dEcCF-nYKVSMbbKN5QC0xMjf8zXrImTIhHKQ==,0,1,0.0,0.0,0.0,20,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,399,484,33,0,0,98,0.8243801653,1,4797,0.006879299562,0.4518686297,1.0,0
gAAAAABlHALRWzuPbqiKiKkAbc1apC7Ur37myeBKSdMeHtE8DkIO2Jo5hl3Rm2seZYVCQV_wlVcSuYtXpeAHfdsThrUo0ImQBA==,0,1,0.0,0.0,0.0,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,916.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1050,1009,1,0,0,96,1.040634291,1,3970,0.0002518891688,0.5099562895,1.0,0
gAAAAABlHALRaPeRUv1vfp8xjpAkaaN83x6h7Kys4GS0ditaBrDQmXKdQy96nkR6tWmOw2kf0g8Nv_UEfuVq-ybFqAjpnh0EtA==,0,1,0.0,0.0,0.0,24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,582.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,253,283,3,0,0,123,0.8939929329,1,5013,0.0005984440455,0.4720149254,1.0,0
gAAAAABlHALRVNhg6bbWrjxKJasLNYmicev2LJHRxcrlrmfqLJ44ZCRPnq5R2buRXNC64LSe301ar0jBu6Y_sBLtevc62aQwPQ==,0,1,0.0,0.0,0.0,21,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3450,5003,35,0,0,95,0.6895862483,1,4598,0.00761200522,0.4081391222,1.0,1
gAAAAABlHALRa7C_u8Bhn9-SjO4877hSaxSwG6W1M1iNiTCOQqa1p4sytRfkQ7XYilMUfGcLoyNZ9_aQrEseidOBryYVgztSEA==,1,0,189.0,0.0,0.0,24,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90,106,0,0,0,53,0.8490566038,1,4335,0.0,0.4591836735,1.0,0
gAAAAABlHALRGyrliHFak2esfiXl-cr_egvi8kTr6dOQuEED7bUlB2n5rnkdBZld3Tu8WoI6m4tN2ff9IcFjo4_fL4wOAOtG_w==,0,1,0.0,0.0,0.0,21,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,896,404,74,0,0,142,2.217821782,1,4782,0.01547469678,0.6892307692,1.0,0
gAAAAABlHALRnZvuJ2Eu3p7feqMaC7EKa-SUtB2JaWyyqpONd6tLz1ZcjFwgXQZkWBdEfaCQpmZjWRVdKRfxJT_BZ3n4mbq7Pg==,0,1,0.0,0.0,0.0,20,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,290.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,947,1395,51,0,0,155,0.6788530466,1,4620,0.01103896104,0.4043552519,1.0,1
gAAAAABlHALR9H-gF1iXFu9EhwFYPBcO2jNqHaKnSlFSlHZn6V_jpReKzyVX-mLSmXXA6pSzrZyHgAYeEflLnUOq9zCj6kGI3w==,0,1,0.0,0.0,0.0,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6384.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,884,427,16,0,0,90,2.070257611,1,3257,0.004912496162,0.6742944317,1.0,1
gAAAAABlHALRBzYXr9jZY6wfBrFc9iAiwhkfgWs-1v5FJhBY0S6ipcH-TIpHNYu7j_JIGgsTC3uDBKnA2fB7X67RMQTustPVNQ==,0,1,0.0,0.0,0.0,27,7.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,343,339,1,0,0,24,1.01179941,1,809,0.001236093943,0.5029325513,1.0,0
gAAAAABlHALRYBGCwKptHoVk6fVz07rbnrQ9aU0mi4hZGf5YHS6qyyWNirx7jBqEzlraLl-RRte5PVetWR0MZks1GHzw1uLYmg==,0,1,0.0,0.0,0.0,24,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5780,634,18,0,0,146,9.116719243,1,1581,0.01138519924,0.9011537262,1.0,0
gAAAAABlHALRPDJTh6JO8M_1wV5Yq5gZdhKKmlYSjOtPCQYd541uUAIjaD0reko8Bv7nrXko44QPKMByhVIbAd15m_rqfdeFlg==,0,2,0.0,0.0,0.0,39,0.0,1.0,5.5,2.0,0.0,0.5,1.0,0.0,0.0,0.0,10.0,1,0.0005081300813,1.0,0.0,3744377,3744377,3744377.0,0.0,1040.104722,3744377,3744377,3744377.0,0.0,0,0,0.0,0.0,0.0,10755,6037,61,0,0,117,1.781513997,1,671,0.09090909091,0.6404835636,0.0,0
gAAAAABlHALRikf3rzyZ9FSkSStasny9SSBcidQS5dx3FkjbQBKqHFe7Rgi0VajbLiYioVxClk8DwcpJxcISNoKntN0mV_qJ5Q==,0,2,0.0,0.0,0.0,44,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.5,1,0.0005081300813,1.0,0.0,2928980,2928980,2928980.0,0.0,813.6055556,2928980,2928980,2928980.0,0.0,0,0,0.0,0.0,0.0,91858,320,310,0,1,28,287.05625,1,1618,0.1915945612,0.9965284558,0.0,0
gAAAAABlHALROnsDKV2EGeMQw3J6i4KhpnyppQYK6vdDbGBYxAuum28EC8myaCDiEYvrD6WQA48LuilM5X8dQ422jTAgm56jtw==,0,1,0.0,0.0,0.0,25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1108,1058,38,0,0,34,1.047258979,1,4734,0.008027038445,0.5115420129,1.0,0
gAAAAABlHALR1bdgtOY4_syqXH2IZexeI8p3_JUo9TeRbgFpX3HJKUQ4Pj_HP-aeLlSZOjPfCAuHOwfH4W8Uoe_T2QiuIOrqeg==,0,1,0.0,0.0,0.0,12,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1181,1529,1,0,0,35,0.7724002616,1,1065,0.0009389671362,0.4357933579,1.0,0
gAAAAABlHALRK7xeUX3rN12F6nUeBfoWJdgohncxXd-qrdF2_Qn1l6iqndvB2a_tpD87m4Tlf_e3MklbIqYDC_RU7i7_Fw6Cng==,0,1,0.0,0.0,0.0,19,6.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,272,332,4,0,0,157,0.8192771084,1,4018,0.0009955201593,0.4503311258,1.0,0
gAAAAABlHALRKeDtf1L2Bjr5QVsNTT22LgEBVh9SQo5dIDXh1DQF2vDub7oVro7zzaruWEetWKDaF02rYXa65nvsAvdb1BYpOQ==,0,1,0.0,0.0,0.0,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,209.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250,301,1,0,0,0,0.8305647841,1,1139,0.0008779631255,0.4537205082,1.0,1
gAAAAABlHALR92LyMpJED7euDz6gyG5XYY7wOXIHfhgl6VmZBBwoFVCB1Ko4NSOFjrxa2gkFm2PkJi_9QH7OadgLkjr1nz4jTw==,0,1,0.0,0.0,0.0,19,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,298.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3062,3277,267,0,0,157,0.9343912115,1,5185,0.05149469624,0.4830414892,1.0,0
gAAAAABlHALRGbrhHgnr55-3wTNHH_PmRaM8-99cAsyDP0Av1g7sECfyqj6LKE-73nBcrJiEOmmjvAcztkC7ZJ03NVVm-h9-9Q==,0,1,0.0,0.0,0.0,23,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2365,449,20,0,0,79,5.267260579,1,3902,0.005125576627,0.8404406539,1.0,0
gAAAAABlHALR0odohRSXdy_yYJdoB0ILpc5rl4wxP7wvexZQdbhfQY-DNOgobv-ZDuC6w5ooEcTG1_1qZ6pm8Rt3qiLznUImkw==,0,4,0.0,0.0,0.25,79,0.75,1.0,0.75,1.25,0.25,0.5,1.0,0.0,0.0,0.0,9.25,2,0.001016260163,2.0,0.0,1093464,671,364994.0,630873.532,304.1616667,1093464,671,364994.0,630873.532,0,0,0.0,0.0,1.584962501,1777,2077,271,0,0,155,0.8555609052,1,4686,0.05783183952,0.461079398,1.999998166,0
gAAAAABlHALR25gtcYXl3MDr3NhDJSebAIf3_wTBfGq_jSsjZhfW9TuxrMw5MGBdmwxkHSKhcXonEyN8GL7ItyNWLHassCFW6w==,1,0,178.0,0.0,0.0,26,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,628,697,101,0,0,131,0.9010043042,1,4006,0.02521218173,0.4739622642,1.0,0
gAAAAABlHALRtdx2hTEZQL0TAC_E7c9pQaoGkjeMmD3xuyDDLa5e-PV5i1ZLObqxwsLUahf4ZVGs1n38MbK2Bx-0MzkNoGOuYA==,1,0,277.0,0.0,0.0,48,7.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1847,1808,28,0,0,158,1.021570796,1,1867,0.01499732191,0.5053351573,1.0,1
gAAAAABlHALR6qFefMrwnG-FNN8UV0cTT7dtPVEFPxuEDGqzm0ebk3RJCcX2yw61F38dkuWZXo8ouQUF6IzGJChwCjkQKfDSag==,1,0,275.0,0.0,1.0,40,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,603,1910,9,0,0,154,0.3157068063,1,3107,0.002896684905,0.2399522483,1.0,0
gAAAAABlHALRsRwI27gtXlNarsn3CHXY5G0cGHpwi9yYCgcu_vLDcnXj5OERuNdRdtfy93fn7JpRI5B_QXT2t7gdJoIUFkbNdg==,0,1,0.0,0.0,1.0,15,5.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2317,4919,6,0,0,89,0.4710306973,1,3782,0.001586462189,0.3202045329,1.0,0
gAAAAABlHALRvkLbtS_O-4Qc1zskx7hJl4iHnA5A1vMFv62w8IR-WJqIrGIkZVSSAvtz6dyW0uZIwukQSgWY3WK_hCbj4jp9Zg==,0,1,0.0,0.0,1.0,16,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,57,0,0,0,74,0.0,1,385,0.0,0.0,1.0,0
gAAAAABlHALRkhWQ-2SqH223kvs3IrT-9GHL4-l9AziUYwNF0ihWWpZTBx0uhlCM8YnketjEeEC8ZcrhjSbyzfTA4EcXkV9tsg==,1,0,109.0,0.0,1.0,11,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,96,166,3,0,0,0,0.578313253,1,3877,0.0007737941708,0.3664122137,1.0,0
gAAAAABlHALRaLLM93gXzW5W_kKz9IO3QtoBwZMi6L-pv9pLxhchsR-wlsOOMdMpubLcte3wQuMyjX0Zzm6judj2TrA4Debvcg==,1,0,172.0,0.0,1.0,27,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46,250,0,0,0,24,0.184,1,2079,0.0,0.1554054054,1.0,0
gAAAAABlHALR6hHxO2Bmi0IslgnxCrBUwxEKFCInQZCHaW9WGdB42Fa6FFocudFycm3W42DY0L7w5Zo_9RvXjRE9sGG3NqtNqA==,0,2,0.0,0.0,0.5,48,0.0,1.0,1.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,24.5,2,0.001016260163,1.0,0.0,5104276,5104276,5104276.0,0.0,1417.854444,5104276,5104276,5104276.0,0.0,0,0,0.0,0.0,0.0,602,4517,32,0,0,117,0.1332742971,1,2966,0.01078894134,0.117601094,0.0,0
gAAAAABlHALRLE-e1JShUey1urKphPa4UNEX1Z8SgV38F4O-S1TE28p77uL7kPa-5rHBmGVLfjKXqhpp3Bpe2gWhpx0t-K0RYg==,1,0,288.0,0.0,1.0,43,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48,281,1,0,0,27,0.1708185053,1,640,0.0015625,0.1458966565,1.0,0
gAAAAABlHALROlnPsTqo-Argz3aCO31TBGT0Phv8fVgWwuuouCpL7Z9lERZRopnS7ATbWxKnhbxSiu_JpnS6RRC9PIuRFNBnHw==,0,1,0.0,0.0,1.0,14,7.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138,3483,10,0,0,95,0.03962101637,1,2731,0.003661662395,0.03811101906,1.0,0
gAAAAABlHALRwvI03O85koKgs9WonZOcmkiieCT9KXZ-lA5nmaiVd3ZkODkbzde37En5RXehwVnLIF0z3_lXe7047PTQrvJcdw==,1,1,302.0,0.0,0.5,60,5.0,0.5,6.0,0.5,0.5,0.5,1.0,1.5,0.0,1.0,2.5,1,0.0005081300813,1.0,0.0,947803,947803,947803.0,0.0,263.2786111,0,0,0.0,0.0,0,0,0.0,0.0,0.0,104,239,2,0,0,158,0.4351464435,1,705,0.002836879433,0.3032069971,0.0,0
gAAAAABlHALR-wXr4Jzcxaw9Ro0QqKpsXcdKXvWMg0yUbb7vStK7igqEDxiLncGqYvjLgCN96LFK3cQFgi4rzE8V0hljvk9A3A==,0,1,0.0,0.0,1.0,17,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,329.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750,2442,36,0,0,155,0.3071253071,1,4326,0.008321775312,0.234962406,1.0,0
gAAAAABlHALRyUax0uEKHtl41eEtgmzSDd6prZgR4ArQGZs3HjVl-80veKrvKORFP2ClTzCatpD5KttO6kbyyDaof4zVZYGBcw==,0,3,0.0,0.0,1.0,24,2.666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31.33333333,1,0.0005081300813,1.0,0.0,168932,61250,115091.0,76142.67241,63.93944444,168932,61250,115091.0,76142.67241,0,0,0.0,0.0,1.0,58,159,0,0,0,20,0.3647798742,1,705,0.0,0.267281106,1.999960299,0
gAAAAABlHALRkhzGPJIy64bSk3kRCTmCUfihHJwBZoOnyRaiNjiL1UuP7iK0Mbw51uaWxFE_0I5z7gufbKH-m3D6ggeFZMfxKw==,0,4,0.0,0.0,0.75,69,2.0,1.0,1.75,1.25,0.75,1.25,1.0,0.0,0.0,0.0,187.25,2,0.001016260163,1.0,0.0,4232032,441425,2158295.333,1920336.049,1798.579444,4232032,441425,2158295.333,1920336.049,0,0,0.0,0.0,1.584962501,399,1906,17,0,0,79,0.2093389297,1,3996,0.004254254254,0.1731019523,1.999998829,0
gAAAAABlHALRmSq5TV2DozJgKEH0YDtWDGpxj9E2nl3byFFi0NBmrKue-XGkUaFMWmic-ZplUzAIBOpI5huN8075ElcayTdmaw==,1,0,176.0,0.0,1.0,20,1.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,7,0,0,0,24,0.0,1,347,0.0,0.0,1.0,0
gAAAAABlHALRkAJECRfSCT3SIR6gneay9glpkM2GWK232V8rqVVu52mcsw6oVnAIgpkKijeB2_Ep7aSdZHtS1g47H49jywI4Kw==,2,1,215.5,53.5,0.6666666667,86,1.0,0.3333333333,2.666666667,0.3333333333,0.6666666667,0.3333333333,1.0,1.0,0.0,0.0,2.0,1,0.0005081300813,1.5,0.0,2408279,2289,1205284.0,1701291.844,669.6022222,0,0,0.0,0.0,2289,2289,2289.0,0.0,1.0,20,166,0,0,0,145,0.1204819277,1,1094,0.0,0.1075268817,1.999999167,0
gAAAAABlHALRs9mlPXWWlX00nrHuQU_1KdArk5WmNOsD1EcX40Ntf67URUBDOjrVIUJifzkEISddpuwKAUC7hoO0K955I-8Uog==,1,1,112.0,0.0,0.5,39,3.5,0.5,0.0,1.5,0.5,1.5,1.0,3.5,0.0,0.5,14.0,1,0.0005081300813,1.0,0.0,14486318,14486318,14486318.0,0.0,4023.977222,0,0,0.0,0.0,0,0,0.0,0.0,0.0,462,1927,20,0,0,27,0.2397509081,1,2627,0.00761324705,0.1933863541,0.0,0
